,original_index,title,artist,date,week,comment,comment_index,total_comments_in_article,sentiment_label,sentiment_score
10467,424,Tình bạn 30 năm của nghệ sĩ Tự Long - Xuân Bắc,Xuân Bắc,2025-04-30 14:31:00,2025-04-28/2025-05-04,sonhaxiaomiChỉ có đàn ông mới mang lại hạnh phúc cho nhau. Hâm mộ 2 anh từ rất lâu rồi.,12,16,POSITIVE,0.996412456035614
10468,424,Tình bạn 30 năm của nghệ sĩ Tự Long - Xuân Bắc,Xuân Bắc,2025-04-30 14:31:00,2025-04-28/2025-05-04,dangquy1990Chúc hai anh hạnh phúc.,13,16,POSITIVE,0.9981285929679871
10469,424,Tình bạn 30 năm của nghệ sĩ Tự Long - Xuân Bắc,Xuân Bắc,2025-04-30 14:31:00,2025-04-28/2025-05-04,"Trần Đồng NhânTới giờ vẫn bạn à, chưa cải nhau à.",14,16,POSITIVE,0.9990767240524292
10470,424,Tình bạn 30 năm của nghệ sĩ Tự Long - Xuân Bắc,Xuân Bắc,2025-04-30 14:31:00,2025-04-28/2025-05-04,"Chém ra bãoHai ông này với Công Lý là tôi ghét lắm nhá, xem các ông diễn toàn làm Tôi cười đau cả ruột.",15,16,NEGATIVE,0.9149468541145325
10471,425,"Nghệ sĩ Tự Long, Xuân Bắc diễn tiểu phẩm về tình mẫu tử",Xuân Bắc,2025-04-12 15:39:00,2025-04-07/2025-04-13,vuongdiep.officialVui vì nhìn thấy NSND Xuân Bắc trên sân khấu. Bận rộn với nhiệm vụ lãnh đạo nhưng không xao lãng vai trò nghệ sĩ. Khán giả vẫn muốn coi anh diễn.,0,2,POSITIVE,0.9993600249290466
10472,425,"Nghệ sĩ Tự Long, Xuân Bắc diễn tiểu phẩm về tình mẫu tử",Xuân Bắc,2025-04-12 15:39:00,2025-04-07/2025-04-13,Oc BunƯớc gì Tết này Xuân Bắc và Công Lý sẽ tham gia đóng Táo quân.,1,2,POSITIVE,0.9995254278182983
10475,429,Xuân Bắc được vinh danh cán bộ công đoàn giỏi,Xuân Bắc,2025-01-24 21:53:00,2025-01-20/2025-01-26,AtVậy là anh Núi đã có được một tương lai tươi sáng.,0,1,POSITIVE,0.9988827109336853
10478,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Nguyen NgoccanChúc mừng NSND Xuân Bắc, Rất ấn tượng với những vai diễn mộc mạc chân chất và rất đời của anh. Chúc anh thành công trên cương vị mới!",0,87,POSITIVE,0.9996213912963867
10479,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Trần PhiếmChúc mừng anh Núi!,1,87,POSITIVE,0.9995507597923279
10480,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Nguyễn Văn Chiếnhy vọng anh vẫn diễn.,2,87,POSITIVE,0.9991191029548645
10481,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Miền Quê TuiChúc mừng anh hoàn thành tốt công tác ở cương vị mới.,3,87,POSITIVE,0.9985979199409485
10482,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,NT VanChúc mừng anh Núi nhá.,4,87,POSITIVE,0.9950684309005737
10483,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Bé xíuChúc mừng Nam Tào,5,87,POSITIVE,0.9907010793685913
10484,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Nguyễn Thế HiểnChúc mừng a Xuân Bắc, cống hiến rất nhiều cho nghệ thuật VN.",6,87,POSITIVE,0.9996967315673828
10485,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,leanhbond090516chúc Mừng anh Bắc. tôi là fan của anh Bắc hơn 10 năm nay.,7,87,POSITIVE,0.9759484529495239
10486,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,võ văn thànhChúc mừng nghệ sĩ Xuân Bắc Anh rất xứng đáng làm Cục trưởng Nghệ thuật Biểu diễn.,8,87,POSITIVE,0.9704843759536743
10487,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Văn MinhChúc mừng,9,87,POSITIVE,0.9996418952941895
10488,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,H&HChúc mừng nghệ sĩ Xuân Bắc. Khán giả luôn yêu mến anh và mong muốn anh tiếp tục tham gia các hoạt động nghệ thuật dù anh đã ở cương vị mới!,10,87,POSITIVE,0.999445378780365
10489,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"medocbao111Chúc mừng Nam Tào, mừng cho anh Núi...",11,87,POSITIVE,0.9992313385009766
10490,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Nguyễn Công PhươngChúc mừng Xuân Bắc,dù bận rộn nhưng vẫn diễn nhé.",12,87,POSITIVE,0.9996869564056396
10491,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,VĨNH LINH...Rồi anh có đóng táo quân năm nay không?,13,87,POSITIVE,0.98935866355896
10492,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Tuấn HưngRất xứng đáng, chúc mừng Xuân Bắc !",14,87,POSITIVE,0.9996912479400635
10493,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"congdu9
Chúc mừng a Núi nhá !",15,87,POSITIVE,0.9989250302314758
10494,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"dinhan091977Chúc mừng anh Bắc. Miền nam tôi thấy Trấn Thành là người hoạt ngôn thông minh, miền bắc có anh Bắc. Tôi là người rất khó tính nhưng phải thừa nhận hai anh này rất thông minh",16,87,POSITIVE,0.9990854263305664
10495,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Đào ThanhChúc mừng anh,17,87,POSITIVE,0.9997735619544983
10496,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"phambinhphuong13Chúc mừng, chúc mừng!",18,87,POSITIVE,0.993296205997467
10497,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,trunguk007Chúc mừng NSND Xuân Bắc rất nhiều ạ,19,87,POSITIVE,0.9991199374198914
10498,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,yellow.cricket90Chúc mừng anh Núi - NSND Xuân Bắc,20,87,POSITIVE,0.9598296880722046
10499,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"dungqlth2014Chúc mừng NSND Xuân Bắc, chúc Anh nhiều sức khỏe và luôn hoàn thành xuất sắc nhiệm vụ trên cương vị mới.",21,87,POSITIVE,0.9976049661636353
10500,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,thanhkimthanh999Chúc mừng NSND Xuân Bắc - Anh Núi trong Sóng ở đáy sông... Hy vọng Xuân Bắc sẽ thành công trên cả 2 vai Nhà quản lý công tác biểu diễn nghệ thuật và Diễn viên.,22,87,POSITIVE,0.9988481998443604
10501,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"dieptbdChúc mừng anh ""Núi"" nhé.",23,87,POSITIVE,0.960922122001648
10502,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,QuỳnhChúc anh Tào hoàn thành xuất sắc nhiệm vụ trên cương vị mới .,24,87,POSITIVE,0.9856335520744324
10503,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Trà ĐáCục trưởng Núi,25,87,POSITIVE,0.9951187372207642
10504,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"coinguonk18mê nhất vai Núi của anh, tôi nghĩ rằng nhiều năm sau ""Sóng ở đáy sông"" sẽ vẫn luôn chiếm được tình cảm của khán giả. Chúc anh Núi thành công",26,87,POSITIVE,0.9989044666290283
10505,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,trancatson19911 vị trí quá xứng đáng dành cho a. Chúc mừng a Xuân Bắc,27,87,POSITIVE,0.9991212487220764
10506,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"jadephan110Anh ấy rất xứng đáng ! Phải có những người trẻ, nhiệt huyết kế cận như Xuân Bắc đảm nhận những vị trí như vậy .",28,87,POSITIVE,0.999254047870636
10507,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,quangphamanh0Chúc mừng anh núi,29,87,POSITIVE,0.9993762373924255
10508,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Pham dinh NhienChúc mừng anh!,30,87,POSITIVE,0.9963303208351135
10509,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,nguyendungnb1958nbChúc mừng Nam tào.Chúc chú thành công trên cương vị mới và tiếp tục cống hiến cho nghệ thuật,31,87,POSITIVE,0.9937928915023804
10510,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,vutru4930Chúc mừng Nam Tào được bổ nhiệm chức vụ mới. Hi vọng năm nay vẫn thấy Nam Tào diễn ở Táo quân.,32,87,POSITIVE,0.9986036419868469
10511,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Dong le vanChúc mừng anh. Rất mong anh dù trên cương vị nào cũng đều thành công, góp công sức cho sự phát triển của nghệ thuật nước nhà. Hãy luôn giữ vững hình tượng người nghệ sĩ nhân dân anh nhé. Đừng nói những câu làm ảnh hưởng đến hình ảnh mà anh, nghệ sĩ Xuân Bắc đã gây dựng được trong lòng người hâm mộ.",33,87,POSITIVE,0.9996891021728516
10512,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,profithuongmaimai18Chúc mừng,34,87,POSITIVE,0.858773410320282
10513,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,cuoctinhlatraidangkhongChúc mừng Xuân Bắc,35,87,NEUTRAL,0.7233920693397522
10514,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,toandinhvan80Chúc mừng anh,36,87,POSITIVE,0.9713025689125061
10515,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Dao Nguyentết này được xem cục trưởng diễn hài rồi ! chúc mừng anh !,37,87,POSITIVE,0.9996433258056641
10516,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"macvanlong899Chúc mừng anh NSND Xuân Bắc, chúc anh thành công và tiến tiếp trên con đường sắp tới. Anh rất xứng đáng, là người thông minh, giỏi tâm huyết.
Tôi tin là anh sẽ làm tốt và sẽ giúp cho nên nghệ thuật của nước ta ngày càng phát triển,",38,87,POSITIVE,0.9994150400161743
10517,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,tranquangminhvtvChúc mừng bạn,39,87,POSITIVE,0.9952621459960938
10518,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,VNAChúc mừng Nam Tào. Hy vọng nghệ thuật nước nhà bớt các chương trình nhảm tăng các chương trình nghệ thuật!,40,87,POSITIVE,0.9978826642036438
10519,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Vu Khac LinhChúc mừng ông Nguyễn Xuân Bắc - Cục trưởng Cục Nghệ thuật Biểu diễn (Bộ Văn hoá, Thể thao và Du lịch)",41,87,POSITIVE,0.9993817806243896
10520,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,maithu.hien85 Chúc mừng anh,42,87,POSITIVE,0.9848293662071228
10521,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"dinhtienhai72Chúc mừng NSND Xuân Bắc trên cương vị mới, một lãnh đạo có tâm và có tài",43,87,POSITIVE,0.9995089769363403
10522,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"nietviem983Chúc mừng NSND Xuân Bắc, yêu Anh Núi",44,87,POSITIVE,0.9996019005775452
10523,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Quang HưngChúc mừng nghệ sĩ Xuân Bắc, một nghệ sĩ đa tài, tôi rất ấn tượng và mến mộ các vai diễn và chương trình có anh xuất hiện, chúc anh làm tốt chức trách mới và đừng quên xuất hiện trên các chương trình màn ảnh nhỏ nhé .",45,87,POSITIVE,0.9995911717414856
10524,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Đặng Tiến BìnhChúc mừng Xuân Bắc,46,87,POSITIVE,0.9997802376747131
10525,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"ttphuong85Anh rất xứng đáng, chúc mừng anh.",47,87,POSITIVE,0.9992183446884155
10526,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Người tử tếXin chúc mừng!,48,87,POSITIVE,0.9968110918998718
10527,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Hai NamXuân Bắc đi cùng ký ức cuộc đời đẹp nhiều khán giả,49,87,POSITIVE,0.998336136341095
10528,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Võ D. Cườngxứng đáng. hi vọng Xuân Bắc giữ cương vị này sẽ làm cho điện ảnh và ngành nghệ thuật được tốt đẹp và phát triển hơn,50,87,POSITIVE,0.9987912774085999
10529,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Tuyến Nguyễn NăngChúc mừng anh. Người nghệ sỹ mà tôi yêu quý và rất ngưỡng mộ. Chúc anh,51,87,POSITIVE,0.9996442794799805
10530,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Nani LuisChúc mừng anh. Anh làm cục trưởng cũng được, nhưng hy vọng anh vẫn đóng táo quân.",52,87,POSITIVE,0.9993849992752075
10531,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,locthao65Xuân Bắc tính cách giản dị nhưng rất hóm hỉnh . Xin chúc mừng NSND nhed,53,87,POSITIVE,0.9996799230575562
10532,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,thangchibongAnh vẫn phải diễn Táo quân đấy nhé!,54,87,POSITIVE,0.9969340562820435
10533,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Kiên Pt6498Chúc mừng Xuân Bắc : Chúc chú Luôn Mạnh khỏe và thành công cùng Hạnh phúc!,55,87,POSITIVE,0.9991936087608337
10534,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"ata8522721Chúc mừng nghệ sĩ Xuân Bắc. Cũng biết rằng anh sẽ tạm vắng sân khấu và màn ảnh, khán giả chờ đón khi anh quay lại sẽ là những dạng vai mới",56,87,POSITIVE,0.9985694885253906
10535,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,cuonghk1983Chúc mừng anh...,57,87,POSITIVE,0.9969573020935059
10536,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"nhan3vnaChúc mừng anh Núi! Tôi mới xem lại đầy đủ phim Sóng ở đáy sông. Dàn diễn viên phim quá xuất sắc, trong đó anh Núi đóng quá đạt.",58,87,POSITIVE,0.9995309114456177
10537,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"nguyenchien12111988Chúc anh Xuân Bắc thành công trên cương vị mới, đã xem anh từ khi còn gặp nhau cuối tuần",59,87,POSITIVE,0.9995439648628235
10538,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,mhlong61Mong anh thành công trong sự nghiệp đưa tiếng cười đến với mọi người dân ở mọi miền đất nước.,60,87,POSITIVE,0.9994224309921265
10539,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Ha hoangDí dỏm, hóm hỉnh, một nghệ sỹ tài năng về nghệ thuật và văn chương. Rất xứng đáng",61,87,POSITIVE,0.9977326393127441
10540,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"trangialac8Tuổi thơ của tôi, 2 chú Xuân Bắc - Tự Long",62,87,POSITIVE,0.9987323880195618
10541,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"tqtien1012Chúc mừng anh Núi, chúc mừng Nam Tào!",63,87,POSITIVE,0.9993213415145874
10542,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Thanh T.Chúc mừng bạn,64,87,POSITIVE,0.9758570790290833
10543,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,dangquangbac.tnChúc mừng anh !,65,87,POSITIVE,0.9877679944038391
10544,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Trương Hải ĐăngChúc mừng anh Núi nhé,66,87,POSITIVE,0.9997496008872986
10545,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Hạnh NguyênChúc mừng anh Núi,67,87,POSITIVE,0.9995917677879333
10546,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,PangPangChúc mừng anh! Rất thích tính cách và tài năng của anh.,68,87,POSITIVE,0.9993316531181335
10547,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Nguyen the trungChúc mừng a,69,87,POSITIVE,0.9808599948883057
10548,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"truonglq1986Chúc mừng anh, mong anh lên chức nhưng chớ quên ctrinh gặp nhau cuối năm nhé",70,87,POSITIVE,0.9913209080696106
10549,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Cao TanAnh Núi là vai diễn mà mình ấn tượng nhất với NS Xuân Bắc. Diễn những như không diễn, chân thật, mọc mạc, cá tính",71,87,POSITIVE,0.9991030693054199
10550,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"Lê sơnQuá tuyệt, chúc mừng anh .",72,87,POSITIVE,0.9985230565071106
10551,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,nguyenthithanhtu87Tuyệt vời anh Xuân Bắc️️️,73,87,POSITIVE,0.9994340538978577
10552,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,hungtranhuu01121947Chúc mừng Xuân Bắc.,74,87,POSITIVE,0.9890115261077881
10553,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,TĂNG ĐỨC PHÁTRất xứng đáng cho những cống hiến của Xuân Bắc! Chúc anh luôn mạnh khỏe và hoàn thành xuất sắc nhiệm vụ được giao.,75,87,POSITIVE,0.9996455907821655
10554,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Mr DVHChúc mừng Xuân Bắc,76,87,POSITIVE,0.9915775060653687
10555,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,bao namchúc mừng anh...1 thế hệ nghệ sĩ hết lòng vì nghề,77,87,POSITIVE,0.9995455145835876
10556,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,Hoàng Thành“Núi” giỏi quá. Xin chúc mừng.,78,87,POSITIVE,0.9996894598007202
10557,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,phanducthanh90Chúc mừng anh nhé.,79,87,POSITIVE,0.8434656858444214
10558,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,lehoanvq218Chúc mừng anh,80,87,POSITIVE,0.9545648694038391
10559,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,dohungcuong1402Chúc mừng anh !,81,87,POSITIVE,0.9975577592849731
10560,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,nguyenxuanductai861Tuổi trẻ tài cao!,82,87,POSITIVE,0.9992247819900513
10561,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,"nsrcampuchiaChúc mừng anh , tôi là fan của anh từ lúc Gala xưa lắc .",83,87,POSITIVE,0.996667206287384
10562,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,TrungtamChúc mừng NSND Xuân Bắc,84,87,POSITIVE,0.9941300749778748
10563,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,sonnguyen1981986Rất xứng đáng! Chúc mừng a!,85,87,POSITIVE,0.9996993541717529
10564,432,Nghệ sĩ Xuân Bắc làm Cục trưởng Nghệ thuật Biểu diễn,Xuân Bắc,2025-01-21 21:33:00,2025-01-20/2025-01-26,tuannvptChúc mừng anh Núi,86,87,POSITIVE,0.9556843042373657
